"","light_phase","network","block","treatment","day","time","location","focal_individual","behaviour","social_partner","partner_response","notes","patch_partner"
"302","dark",1,1,"twelve",2,"12:24 PM","Open","R","Bump","S","Ran away","","S"
"303","dark",1,1,"twelve",2,"12:28 PM","Open","S","Bump","M","Ran away","","M"
"304","dark",1,1,"twelve",2,"12:29 PM","Open","N","Bump","S","Ran away","","S"
"305","dark",1,1,"twelve",2,"12:30 PM","1","D","Move within 1","U","N/A","","U"
"306","dark",1,1,"twelve",2,"12:30 PM","10","S","Enter 10","V","N/A","","V"
"307","dark",1,1,"twelve",2,"12:32 PM","10","V","Move within 10","S","Ran away","","S"
"308","dark",1,1,"twelve",2,"12:32 PM","10","S","Exit 10","unknown","","",NA
"309","dark",1,1,"twelve",2,"12:32 PM","12","W","Move within 12","unknown","No longer with 7.","",NA
"310","dark",1,1,"twelve",2,"12:34 PM","Open","N","Bump","S","1. Turn around and ran away","","S"
"311","dark",1,1,"twelve",2,"12:34 PM","10","V","Move within 10","unknown","","",NA
"312","dark",1,1,"twelve",2,"12:35 PM","11","N","Enter 11","unknown","","",NA
"313","dark",1,1,"twelve",2,"12:37 PM","12","T","Move within 12","W","","","W"
"314","dark",1,1,"twelve",2,"12:41 PM","8","S","Enter 8","unknown","","",NA
"315","dark",1,1,"twelve",2,"12:41 PM","8","K","mount","S","Ran away","","S"
"316","dark",1,1,"twelve",2,"12:42 PM","8","S","Exit 8","unknown","","",NA
"317","dark",1,1,"twelve",2,"12:46 PM","8","M","Enter 8","unknown","Aggregation was split up","",NA
"318","dark",1,1,"twelve",2,"12:47 PM","8","A","mating","M","N/A","","M"
"319","dark",1,1,"twelve",2,"12:48 PM","4","S","Enter 4","unknown","","",NA
"320","dark",1,1,"twelve",2,"1:03 PM","7","J","mating","O","N/A","","O"
"321","dark",1,1,"twelve",2,"1:09 PM","12","W","Move within 12","unknown","No longer with 7.","",NA
"322","dark",1,1,"twelve",2,"1:09 PM","7","O","Move within 7","unknown","No longer with .9","",NA
"323","dark",1,1,"twelve",2,"1:10 PM","8","B","mount","A","Ran away","","A"
"324","dark",1,1,"twelve",2,"1:11 PM","Open","K","Moved away","unknown","Moved away from 4.","",NA
"325","dark",1,1,"twelve",2,"1:12 PM","Outside 7","K","mount","E","Exit 7","","E"
"326","dark",1,1,"twelve",2,"1:12 PM","7","E","Exit 7","unknown","","",NA
"327","dark",1,1,"twelve",2,"1:13 PM","8","B","mount","A",".1 stopped shortly","","A"
"328","dark",1,1,"twelve",2,"1:15 PM","8","K","Enter 8","unknown","","",NA
"329","dark",1,1,"twelve",2,"1:16 PM","2","M","Move within 2","F","N/A","","F"
"330","dark",1,1,"twelve",2,"1:22 PM","8","B","mount","K","Run away","","K"
"331","dark",1,1,"twelve",2,"1:24 PM","8","B","Move within 8","A","N/A","","A"
"332","dark",1,1,"twelve",2,"1:26 PM","8","B","Move within 8","K","No longer with .0","","K"
"333","dark",1,1,"twelve",2,"1:27 PM","Open","N","Bump","R","Ran away","","R"
"334","dark",1,1,"twelve",2,"1:31 PM","9","H","Exit 9","unknown","","",NA
"335","dark",1,1,"twelve",2,"1:31 PM","8","K","Move within 8","unknown","","",NA
"336","dark",1,1,"twelve",2,"1:35 PM","12","W","Exit 12","unknown","","",NA
"337","dark",1,1,"twelve",2,"1:36 PM","8","B","mount","K","Ran away","","K"
"338","dark",1,1,"twelve",2,"1:36 PM","8","K","Exit 8","unknown","","",NA
"339","dark",1,1,"twelve",2,"1:37 PM","12","W","Enter 12","unknown","","",NA
"340","dark",1,1,"twelve",2,"1:37 PM","1","D","Move within 1","unknown","No longer with 8.","",NA
"341","dark",1,1,"twelve",2,"1:38 PM","Open","K","mount","N","N/A","","N"
"342","dark",1,1,"twelve",2,"1:39 PM","8","B","Move within 8","A","N/A","","A"
"343","dark",1,1,"twelve",2,"1:39 PM","10","C","Move within 10","unknown","No longer with .8, 3., and 9.","",NA
"344","dark",1,1,"twelve",2,"1:40 PM","Open","E","mount","N","Ran away","","N"
"345","dark",1,1,"twelve",2,"1:42 PM","Open","E","Bump","N","Ran away","","N"
"346","dark",1,1,"twelve",2,"1:42 PM","8","B","mount","A","Ran away","","A"
"347","dark",1,1,"twelve",2,"1:43 PM","9","H","Enter 9","X","N/A","","X"
"348","dark",1,1,"twelve",2,"1:44 PM","8","B","mount","A",".1 stopped shortly","","A"
"349","dark",1,1,"twelve",2,"1:45 PM","8","B","mount","A",".1 stopped shortly","","A"
"350","dark",1,1,"twelve",2,"1:45 PM","9","H","mating","X","N/A","","X"
"351","dark",1,1,"twelve",2,"1:46 PM","9","H","Move within 9","unknown","No longer with 1:","",NA
"352","dark",1,1,"twelve",2,"1:47 PM","8","A","Exit 8","unknown","","",NA
"353","dark",1,1,"twelve",2,"1:47 PM","8","A","Enter 8","unknown","","",NA
"354","dark",1,1,"twelve",2,"1:47 PM","8","A","mount","B","N/A","","B"
"355","dark",1,1,"twelve",2,"1:49 PM","12","R","Enter 12","L","N/A","","L"
"356","dark",1,1,"twelve",2,"1:49 PM","12","L","mount","R","Ran away and exited 12","","R"
"357","dark",1,1,"twelve",2,"2:09 PM","11","E","Exit 11","unknown","","",NA
"358","dark",1,1,"twelve",2,"2:13 PM","Open","E","mount","R","Nothing",".4 looked like it was going to mate and then just stopped and left","R"
"359","dark",1,1,"twelve",2,"2:14 PM","12","K","Move within 12","unknown","No longer with 7.","",NA
"360","dark",1,1,"twelve",2,"2:16 PM","7","E","Enter 7","unknown","","",NA
"361","dark",1,1,"twelve",2,"2:16 PM","7","E","mount","O","Ran away and exited 7","","O"
"362","dark",1,1,"twelve",2,"2:17 PM","7","O","Exit 7","unknown","","",NA
"363","dark",1,1,"twelve",2,"2:21 PM","7","E","Move within 7","J","","","J"
"364","dark",1,1,"twelve",2,"2:26 PM","12","K","mount","T","Ran away","","T"
"365","dark",1,1,"twelve",2,"2:28 PM","6","O","Enter 6","unknown","","",NA
"366","dark",1,1,"twelve",2,"2:30 PM","1","D","Move within 1","U","N/A","","U"
"367","dark",1,1,"twelve",2,"2:41 PM","12","O","Enter 12","unknown","","",NA
"368","dark",1,1,"twelve",2,"3:16 PM","1","D","Exit 1","unknown","","",NA
"369","dark",1,1,"twelve",2,"3:19 PM","1","D","Enter 1","U","","","U"
"370","dark",1,1,"twelve",2,"3:19 PM","1","D","mating","U","N/A","","U"
"371","dark",1,1,"twelve",2,"3:20 PM","1","D","Move within 1","unknown","No longer with 8.","",NA
"372","dark",1,1,"twelve",2,"3:25 PM","Open","N","Bump","R","Ran away","","R"
"373","dark",1,1,"twelve",2,"3:27 PM","2","R","Enter 2","unknown","","Walked around and then left",NA
"374","dark",1,1,"twelve",2,"3:27 PM","2","R","Exit 2","unknown","","",NA
"375","dark",1,1,"twelve",2,"3:28 PM","7","E","Exit 7","unknown","","",NA
"376","dark",1,1,"twelve",2,"3:29 PM","12","K","Exit 12","unknown","","",NA
"377","dark",1,1,"twelve",2,"3:33 PM","10","E","Enter 10","unknown","","",NA
"378","dark",1,1,"twelve",2,"3:35 PM","1","D","Move within 1","U","N/A","","U"
"379","dark",1,1,"twelve",2,"3:35 PM","10","I","mount","E","N/A","","E"
"380","dark",1,1,"twelve",2,"3:36 PM","10","I","mount","E","N/A","","E"
"381","dark",1,1,"twelve",2,"3:40 PM","Open","K","Bump","N","N/A","","N"
"382","dark",1,1,"twelve",2,"3:41 PM","Open","K","Bump","R","Was climbing wall, no noticable response","","R"
"383","dark",1,1,"twelve",2,"3:45 PM","Open","K","Bump","N","Ran away","","N"
"384","dark",1,1,"twelve",2,"3:46 PM","Open","K","Bump","N","Ran away","","N"
"385","dark",1,1,"twelve",2,"3:48 PM","10","I","mount","E","N/A","","E"
"386","dark",1,1,"twelve",2,"4:20 PM","Open","N","Bump","R","N/A","","R"
"387","dark",1,1,"twelve",2,"4:36 PM","10","I","Move within 10","unknown","No longer with the big aggregation","",NA
"388","dark",1,1,"twelve",2,"4:37 PM","12","R","Enter 12","T","N/A","","T"
"389","dark",1,1,"twelve",3,"9:26 AM","4","X","move in shelter ","unknown",NA,"",NA
"390","dark",1,1,"twelve",3,"9:28 AM","4","S","move in shelter ","unknown","N/A","now in contact ",NA
"391","dark",1,1,"twelve",3,"9:29 AM","4","S","move in shelter ","unknown","N/A","",NA
"392","dark",1,1,"twelve",3,"9:41 AM","10","E","move in shelter ","unknown","N/A","",NA
"393","dark",1,1,"twelve",3,"10:01 AM","2","G","exit","unknown","","",NA
"394","dark",1,1,"twelve",3,"10:10 AM","1","D","move in shelter ","unknown","N/A","",NA
"395","dark",1,1,"twelve",3,"10:21 AM","4","S","exit","unknown","","",NA
"396","dark",1,1,"twelve",3,"10:39 AM","10","I","exit","unknown","","",NA
"397","dark",1,1,"twelve",3,"10:40 AM","12","O","exit","unknown","","",NA
"398","dark",1,1,"twelve",3,"10:41 AM","12","S","enter","unknown","","",NA
"399","dark",1,1,"twelve",3,"10:42 AM","12","S","exit","unknown","","",NA
"400","dark",1,1,"twelve",3,"10:42 AM","10","E","exit ","unknown","N/A","now in contact ",NA
"401","dark",1,1,"twelve",3,"10:44 AM","open","S","bump","O","N/A","","O"
"402","dark",1,1,"twelve",3,"10:45 AM","12","R","exit ","unknown","","",NA
"403","dark",1,1,"twelve",3,"10:46 AM","open","R","bump","O","","","O"
"404","dark",1,1,"twelve",3,"10:49 AM","7","S","enter","unknown","","",NA
"405","dark",1,1,"twelve",3,"10:50 AM","7","S","exit","unknown","","",NA
"406","dark",1,1,"twelve",3,"11:05 AM","10","I","Enter 10","unknown","","Left .4",NA
"407","dark",1,1,"twelve",3,"11:06 AM","10","K","mount","I","N/A",":0 quickly got off, everyone aggregating together now","I"
"408","dark",1,1,"twelve",3,"11:09 AM","10","S","Enter 10","unknown","","",NA
"409","dark",1,1,"twelve",3,"11:09 AM","10","E","mating","S","Running around","","S"
"410","dark",1,1,"twelve",3,"11:10 AM","10","S","Move within shelter","unknown","","",NA
"411","dark",1,1,"twelve",3,"11:11 AM","10","U","mount","E","","","E"
"412","dark",1,1,"twelve",3,"11:11 AM","12","O","Enter","unknown","","",NA
"413","dark",1,1,"twelve",3,"11:14 AM","10","E","Move within 10","unknown","","No longer with the big group",NA
"414","dark",1,1,"twelve",3,"11:17 AM","10","I","mating","S","Ran away","Running around with .8 on her and pushed .4 out of the shelter and .2 out of aggregation","S"
"415","dark",1,1,"twelve",3,"11:19 AM","10","E","Exit 10","unknown","","Was pushed by .8 mounted on 6.",NA
"416","dark",1,1,"twelve",3,"11:20 AM","10","C","Move within 10","unknown","No longer with the big aggregation","Was pushed by .8 mounted on 6.",NA
"417","dark",1,1,"twelve",3,"11:21 AM","10","I","mount","C","N/A",".8 eventually moved off","C"
"418","dark",1,1,"twelve",3,"11:21 AM","10","K","mount","I","N/A",":0 moved off quickly","I"
"419","dark",1,1,"twelve",3,"11:23 AM","10","C","Move within 10","unknown","N/A","Back with the large aggregation",NA
"420","dark",1,1,"twelve",3,"11:28 AM","12","O","Exit 12","unknown","","",NA
"421","dark",1,1,"twelve",3,"11:29 AM","10","I","mount","C","N/A",".8 eventually just got off","C"
"422","dark",1,1,"twelve",3,"11:30 AM","10","C","Move within 10","unknown","","No longer with the big group",NA
"423","dark",1,1,"twelve",3,"11:35 AM","10","K","Move within 10","I","N/A",":0 and .8 no longer with big group","I"
"424","dark",1,1,"twelve",3,"11:39 AM","1","U","Exit 1","unknown","","No longer with .3",NA
"425","dark",1,1,"twelve",3,"11:42 AM","10","K","Move within 10","unknown","","Joined the big group",NA
"426","dark",1,1,"twelve",3,"11:42 AM","10","I","Move within 10","unknown","","Joined the big group",NA
"427","dark",1,1,"twelve",3,"11:43 AM","8","B","Move within 8","L","Moved away","No longer with .0","L"
"428","dark",1,1,"twelve",3,"11:45 AM","7","M","Exit 7","unknown","","",NA
"429","dark",1,1,"twelve",3,"11:47 AM","10","K","Exit 10","unknown","","Touched .2 on the way out which got .2 moving",NA
"430","dark",1,1,"twelve",3,"11:47 AM","10","C","Move within 10","unknown","","",NA
"431","dark",1,1,"twelve",3,"12:01 PM","Outside 10","U","Bump","K","Chased 8. away","","K"
"432","dark",1,1,"twelve",3,"12:07 PM","Open","R","Bump","U","Ran away","","U"
"433","dark",1,1,"twelve",3,"12:14 PM","10","I","mount","S","Ran away","","S"
"434","dark",1,1,"twelve",3,"12:15 PM","10","S","Exit","unknown","","",NA
"435","dark",1,1,"twelve",3,"12:16 PM","1","D","Exit 1","unknown","","",NA
"436","dark",1,1,"twelve",3,"12:17 PM","Open","D","mount","U","Ran away","Looked like mating but ended after ~15-20 seconds","U"
"437","dark",1,1,"twelve",3,"12:18 PM","10","I","Move within 10","unknown","N/A","",NA
"438","dark",1,1,"twelve",3,"12:19 PM","Open","S","Bump","R","N/A","6. Ran away after bumping into 5.","R"
"439","dark",1,1,"twelve",3,"12:20 PM","10","I","mount","C","N/A",".8 got off shortly","C"
"440","dark",1,1,"twelve",3,"12:20 PM","8","B","Exit 8","unknown","","",NA
"441","dark",1,1,"twelve",3,"12:23 PM","10","O","Enter 10","unknown","","",NA
"442","dark",1,1,"twelve",3,"12:24 PM","10","C","mating","O","N/A","","O"
"443","dark",1,1,"twelve",3,"12:25 PM","10","O","Moved within 10","unknown","","",NA
"444","dark",1,1,"twelve",3,"12:27 PM","9","S","Enter 9","unknown","","",NA
"445","dark",1,1,"twelve",3,"12:28 PM","10","C","Move within 10","unknown","","",NA
"446","dark",1,1,"twelve",3,"12:29 PM","10","O","Exit 10","unknown","","",NA
"447","dark",1,1,"twelve",3,"12:30 PM","9","S","Exit 9","unknown","","",NA
"448","dark",1,1,"twelve",3,"12:30 PM","Open","T","Bump","O","Ran away","","O"
"449","dark",1,1,"twelve",3,"12:33 PM","Open","O","Bump","S","Ran away","","S"
"450","dark",1,1,"twelve",3,"12:34 PM","Open","K","Bump","S","Ran away","","S"
"451","dark",1,1,"twelve",3,"12:35 PM","Open","E","mount","Q","N/A","4. Likely dead or messed up","Q"
"452","dark",1,1,"twelve",3,"12:36 PM","10","C","Move within 10","unknown","No longer with .8, 3., and 9.","",NA
"453","dark",1,1,"twelve",3,"12:36 PM","Open","K","Bump","O","Ran away","","O"
"454","dark",1,1,"twelve",3,"12:41 PM","Open","E","mount","U","Ran away","","U"
"455","dark",1,1,"twelve",3,"12:42 PM","1","R","Enter 1","unknown","","",NA
"456","dark",1,1,"twelve",3,"12:44 PM","1","R","Exit 1","unknown","","",NA
"457","dark",1,1,"twelve",3,"12:44 PM","Open","O","Bump","K","Ran away","","K"
"458","dark",1,1,"twelve",3,"12:46 PM","Open","R","Bump","U","Ran away","","U"
"459","dark",1,1,"twelve",3,"12:47 PM","Open","K","mount","R","Ran away","","R"
"460","dark",1,1,"twelve",3,"12:48 PM","1","D","Enter 1","unknown","","",NA
"461","dark",1,1,"twelve",3,"1:10 PM","Feeder","K","Attempt feeding","unknown","","Tried for about 3 seconds and then ran away",NA
"462","dark",1,1,"twelve",3,"1:11 PM","Feeder","K","feeding","unknown","","",NA
"463","dark",1,1,"twelve",3,"1:14 PM","Feeder","S","Approach feeder","unknown","","Ran away before trying",NA
"464","dark",1,1,"twelve",3,"1:15 PM","12","T","Move within 12","unknown","NO longer with .1 and 0:","",NA
"465","dark",1,1,"twelve",3,"1:19 PM","8","L","Move wihin 8","unknown","","",NA
"466","dark",1,1,"twelve",3,"1:20 PM","Feeder","M","feeding","unknown","","",NA
"467","dark",1,1,"twelve",3,"1:21 PM","Feeder","S","Attempt feeding","unknown","","Tried and then ran away",NA
"468","dark",1,1,"twelve",3,"1:22 PM","9","R","Enter 9","unknown","","",NA
"469","dark",1,1,"twelve",3,"1:24 PM","Feeder","U","feeding","unknown","","Took a few tries",NA
"470","dark",1,1,"twelve",3,"1:25 PM","Feeder","O","feeding","unknown","","Took a few tries",NA
"471","dark",1,1,"twelve",3,"1:25 PM","Feeder","S","feeding","unknown","","",NA
"472","dark",1,1,"twelve",3,"1:27 PM","Feeder","G","mating","U","Ran and entered 8",".0 tried to get on top too abd caused 6. to dismount","U"
"473","dark",1,1,"twelve",3,"1:29 PM","8","A","mount","U","Running away","","U"
"474","dark",1,1,"twelve",3,"1:29 PM","8","U","Exit","unknown","","",NA
"475","dark",1,1,"twelve",3,"1:30 PM","7","S","Enter 7","unknown","","",NA
"476","dark",1,1,"twelve",3,"1:30 PM","7","O","Enter 7","unknown","","",NA
"477","dark",1,1,"twelve",3,"1:31 PM","8","A","mount","L","N/A","","L"
"478","dark",1,1,"twelve",3,"1:33 PM","8","L","Exit","unknown","","",NA
"479","dark",1,1,"twelve",3,"1:34 PM","9","H","Exit","unknown","","",NA
"480","dark",1,1,"twelve",3,"1:35 PM","Feeder","E","feeding","unknown","","",NA
"481","dark",1,1,"twelve",3,"1:35 PM","7","S","Exit","unknown","","",NA
"482","dark",1,1,"twelve",3,"1:37 PM","Feeder","F","Attempt feeding","unknown","","Didn't reach the middle of feeder",NA
"483","dark",1,1,"twelve",3,"1:37 PM","4","I","Enter","unknown","","",NA
"484","dark",1,1,"twelve",3,"1:38 PM","9","U","Enter","unknown","","",NA
"485","dark",1,1,"twelve",3,"1:38 PM","9","M","Enter","unknown","","",NA
"486","dark",1,1,"twelve",3,"1:38 PM","9","M","Exit","unknown","","",NA
"487","dark",1,1,"twelve",3,"1:39 PM","Feeder","B","feeding","unknown","","",NA
"488","dark",1,1,"twelve",3,"1:39 PM","12","S","Enter 12","unknown","","",NA
"489","dark",1,1,"twelve",3,"1:40 PM","Open","F","mount","L","Ran away","","L"
"490","dark",1,1,"twelve",3,"1:42 PM","11","I","Enter 11","unknown","","",NA
"491","dark",1,1,"twelve",3,"1:42 PM","Feeder","R","Attempt feeding","unknown","","",NA
"492","dark",1,1,"twelve",3,"1:43 PM","Feeder","J","Attempt feeding","unknown","","Ran away quickly",NA
"493","dark",1,1,"twelve",3,"1:46 PM","3","B","Enter 3","unknown","","Ran away quickly",NA
"494","dark",1,1,"twelve",3,"1:50 PM","Feeder","C","feeding","unknown","","",NA
"495","dark",1,1,"twelve",3,"1:51 PM","Feeder","W","feeding","C","","","C"
"496","dark",1,1,"twelve",3,"1:52 PM","Feeder","N","Attempt feeding","unknown","","Ran away quickly",NA
"497","dark",1,1,"twelve",3,"1:52 PM","Feeder","R","Attempt feeding","unknown","","Ran away quickly",NA
"498","dark",1,1,"twelve",3,"1:52 PM","Feeder","R","feeding","unknown","","",NA
"499","dark",1,1,"twelve",3,"1:53 PM","7","E","mount","G","N/A","","G"
"500","dark",1,1,"twelve",3,"1:56 PM","Feeder","H","Attempt feeding","unknown","","Ran away quickly, never reached middle",NA
"501","dark",1,1,"twelve",3,"1:56 PM","Feeder","I","Attempt feeding","unknown","","Ran away quickly, never reached middle",NA
"502","dark",1,1,"twelve",3,"1:58 PM","Feeder","T","feeding","unknown","","",NA
"503","dark",1,1,"twelve",3,"2:00 PM","Feeder","X","feeding","unknown","","",NA
"504","dark",1,1,"twelve",3,"2:04 PM","Open","H","mount","X","Ran away","","X"
"505","dark",1,1,"twelve",3,"2:05 PM","12","X","Enter","unknown","","",NA
"506","dark",1,1,"twelve",3,"2:09 PM","7","E","Enter","O","","","O"
"507","dark",1,1,"twelve",3,"2:10 PM","10","D","Enter","unknown","","",NA
"508","dark",1,1,"twelve",3,"2:11 PM","2","G","Enter","unknown","","",NA
"509","dark",1,1,"twelve",3,"2:11 PM","8","I","mount","N","Ran away into :0 who mounted her ","","N"
"510","dark",1,1,"twelve",3,"2:12 PM","8","K","mount","N","Ran away","","N"
"511","dark",1,1,"twelve",3,"2:12 PM","1","W","Enter","unknown","","",NA
"512","dark",1,1,"twelve",3,"2:13 PM","Feeder","H","Approach feeder","unknown","","",NA
"513","dark",1,1,"twelve",3,"2:15 PM","Feeder","H","Approach feeder","unknown","","",NA
"514","dark",1,1,"twelve",3,"2:18 PM","4","T","Enter 4","unknown","","",NA
"515","dark",1,1,"twelve",3,"2:18 PM","Feeder","R","feeding","unknown","","",NA
"516","dark",1,1,"twelve",3,"2:19 PM","Feeder","L","feeding","unknown","","",NA
"517","dark",1,1,"twelve",3,"2:19 PM","9","I","mount","U","Ran away and pinched against wall","","U"
"518","dark",1,1,"twelve",3,"2:20 PM","9","M","Exit","unknown","","",NA
"519","dark",1,1,"twelve",3,"2:23 PM","Feeder","S","feeding","unknown","","Again?",NA
"520","dark",1,1,"twelve",3,"2:25 PM","7","E","mount","S","Ran away and out of shelter","","S"
"521","dark",1,1,"twelve",3,"2:25 PM","7","E","mount","L","Ran away","","L"
"522","dark",1,1,"twelve",3,"2:30 PM","7","L","mount","M","Ran away","","M"
"523","dark",1,1,"twelve",3,"2:35 PM","7","O","Enter","S","","","S"
"524","dark",1,1,"twelve",3,"2:35 PM","Feeder","U","feeding","unknown","","Feeding again",NA
"525","dark",1,1,"twelve",3,"2:38 PM","7","O","Exit","unknown","","",NA
"526","dark",1,1,"twelve",3,"2:38 PM","Feeder","G","feeding","unknown","","",NA
"527","dark",1,1,"twelve",3,"2:38 PM","3","U","Enter","B","","","B"
"528","dark",1,1,"twelve",3,"2:39 PM","3","B","mating","U","N/A","","U"
"529","dark",1,1,"twelve",3,"2:40 PM","10","D","mount","X","Ran away and into 11","","X"
"530","dark",1,1,"twelve",3,"2:44 PM","7","R","Enter","unknown","","",NA
"531","dark",1,1,"twelve",3,"2:44 PM","7","L","mount","S","Pressed against wall","","S"
"532","dark",1,1,"twelve",3,"2:45 PM","7","L","mount","S","Still firmly pressed against wall","","S"
"533","dark",1,1,"twelve",3,"2:46 PM","7","L","Exit","unknown","","",NA
"534","dark",1,1,"twelve",3,"2:46 PM","7","L","Enter","unknown","","",NA
"535","dark",1,1,"twelve",3,"2:47 PM","11","F","mating","X","Pressed against wall","Pinched into corner, hard to tell if this was a successful mating but it did last >30 seconds","X"
"536","dark",1,1,"twelve",3,"2:48 PM","Feeder","O","feeding","unknown","","Feeding again",NA
