light_phase,network,block,treatment,day,time,location,focal_individual,behaviour,social_partner,partner_response,notes,,,,,,,,,,,
light,4,2,two,3,1:04:51 AM,2,.8,mount,.1,NA,,,,,,,,,,,,
light,4,2,two,3,1:05:17 AM,2,.9,mount,.8,shook,,,,,,,,,,,,
light,4,2,two,3,6:59:47 AM,2,.8,mount,3.,NA,"difficult to see if it's a mating or mount, male stayed stacked for a long time",,,,,,,,,,,
light,4,2,two,3,7:12:11 AM,2,.8,mount,.1,shook,,,,,,,,,,,,
light,4,2,two,3,7:12:15 AM,2,.9,mount,.8,shook,.8 still mounted on .1,,,,,,,,,,,
light,4,2,two,4,5:02:04 PM,2,.9,mount,.1,NA,,,,,,,,,,,,
light,4,2,two,4,5:02:18 PM,2,1.,enter 2,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:02:50 PM,2,.9,exit 2,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:03:12 PM,2,1.,move within shelter,"5. , .7 and group",NA,,,,,,,,,,,,
light,4,2,two,4,5:03:26 PM,2,2.,enter 2,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:05:37 PM,1,4.,enter 1,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:06:55 PM,1,4.,exit 1,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:08:33 PM,open,.9,mating ,4.,NA,,,,,,,,,,,,
light,4,2,two,4,5:11:46 PM,open,.6,mount,0:,NA,,,,,,,,,,,,
light,4,2,two,4,5:17:23 PM,2,4.,enter 2,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:18:28 PM,2,.4,mount,.5,NA,,,,,,,,,,,,
light,4,2,two,4,5:18:48 PM,1,.9,enter 1,NA,NA,,,,,,,,,,,,
light,4,2,two,4,5:19:01 PM,2,.5,mount,.4,NA,,,,,,,,,,,,
light,4,2,two,4,5:19:33 PM,2,.4,move within shelter,.7 and group,NA,,,,,,,,,,,,
light,4,2,two,4,5:22:02 PM,2,.5,move within shelter,".7,.4 and group",NA,,,,,,,,,,,,
light,4,2,two,4,5:26:54 PM,2,0:,enter 2,NA,NA,,,,,,,,,,,,
light,4,2,two,4,7:08:59 PM,1,.6,enter 1,NA,NA,,,,,,,,,,,,
light,4,2,two,4,1:16:12 AM,2,.4,mount,9.,NA,,,,,,,,,,,,
light,4,2,two,4,5:23:25 AM,2,.5,mount,0:,shook,,,,,,,,,,,,
light,4,2,two,4,7:09:19 AM,2,.5,mount,6.,shook,was shaking before mount,,,,,,,,,,,
light,4,2,two,4,7:09:20 AM,2,.4,mount,6.,shook,still was shaking,,,,,,,,,,,
light,4,2,two,4,7:09:23 AM,2,.7,mount,6.,shook,still was shaking,,,,,,,,,,,
light,4,2,two,5,5:00:21 PM,1,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:01:23 PM,1,:0,moved within shelter,.6,NA,,,,,,,,,,,,
light,4,2,two,5,5:02:17 PM,1,.6,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:02:43 PM,1,.3,mount,:0,NA,,,,,,,,,,,,
light,4,2,two,5,5:03:43 PM,1,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:13:13 PM,1,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:14:41 PM,1,.5,mount,.3,,,,,,,,,,,,,
light,4,2,two,5,5:16:03 PM,1,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:16:00 PM,1,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:16:44 PM,1,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:17:41 PM,1,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:18:42 PM,1,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:18:53 PM,1,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:19:54 PM,1,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:21:13 PM,1,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:00:11 PM,2,.4,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:00:16 PM,2,.0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:00:24 PM,2,.0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:00:16 PM,2,.4,moved within shelter,.1 and large group on right,,,,,,,,,,,,,
light,4,2,two,5,5:00:31 PM,2,.0,moved within shelter,".4, .1 and large group on right",,,,,,,,,,,,,
light,4,2,two,5,5:01:32 PM,2,.9,mount,2.,ran away,,,,,,,,,,,,
light,4,2,two,5,5:01:38 PM,2,1:,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:01:43 PM,2,.9,mount,1:,ran away into shelter,,,,,,,,,,,,
light,4,2,two,5,5:01:50 PM,2,.9,mount,1:,ran out of shelter,,,,,,,,,,,,
light,4,2,two,5,5:01:50 PM,2,1:,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:01:50 PM,2,.9,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:01:55 PM,2,.9,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:02:33 PM,2,2.,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:03:55 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:04:07 PM,2,.9,mount,:0,moved away,,,,,,,,,,,,
light,4,2,two,5,5:04:20 PM,2,:0,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:05:29 PM,2,.9,mount,:0,NA,,,,,,,,,,,,
light,4,2,two,5,5:05:54 PM,2,.9,mount,3.,shook,may have been shaking before,,,,,,,,,,,
light,4,2,two,5,5:06:02 PM,2,3.,shaking,NA,,.5 moved away,,,,,,,,,,,
light,4,2,two,5,5:06:02 PM,2,.0,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:06:21 PM,2,.5,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:06:35 PM,2,.0,mount,3.,,,,,,,,,,,,,
light,4,2,two,5,5:06:38 PM,2,.9,mount,.0,shook,.0 still on 3.,,,,,,,,,,,
light,4,2,two,5,5:06:51 PM,2,.8,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:06:58 PM,2,.8,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:07:00 PM,2,.9,mount,.8,moved away,,,,,,,,,,,,
light,4,2,two,5,5:07:48 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:07:55 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:08:05 PM,2,:0,moved within shelter,".4, .1 and large group on right",NA,,,,,,,,,,,,
light,4,2,two,5,5:08:18 PM,2,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:08:23 PM,2,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:09:22 PM,2,.9,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:01:10 PM,open,:1,mount,.8,NA,,,,,,,,,,,,
light,4,2,two,5,6:36:19 AM,2,.0,mount,2.,ran away and shook,,,,,,,,,,,,
light,4,2,two,5,4:42:07 AM,2,3.,moved within shelter,.0 and group on bottom right,NA,,,,,,,,,,,,
light,4,2,two,5,4:50:23 AM,2,3.,exit,,,,,,,,,,,,,,
light,4,2,two,5,4:52:00 AM,2,3.,enter,,,,,,,,,,,,,,
light,4,2,two,5,4:52:16 AM,2,3.,exit,,,,,,,,,,,,,,
light,4,2,two,5,4:53:02 AM,open,3.,shaking,,,,,,,,,,,,,,
light,4,2,two,5,4:54:13 AM,2,3.,enter,,,,,,,,,,,,,,
light,4,2,two,5,4:09:56 AM,2,.8,mating,9.,,,,,,,,,,,,,
light,4,2,two,5,4:12:25 AM,2,9.,shaking,NA,,,,,,,,,,,,,
light,4,2,two,5,4:26:53 AM,2,.8,mount,.6,NA,,,,,,,,,,,,
light,4,2,two,5,4:38:31 AM,2,3.,moved within shelter,9.,ran away,,,,,,,,,,,,
light,4,2,two,5,4:38:37 AM,2,9.,moved within shelter,.0 and goup in bottom right,NA,,,,,,,,,,,,
light,4,2,two,5,4:39:39 AM,2,3.,moved within shelter,9. and group in bottom right,NA,,,,,,,,,,,,
light,4,2,two,5,4:39:53 AM,2,3.,shaking,NA,,,,,,,,,,,,,
light,4,2,two,5,3:54:01 AM,2,0:,shaking,NA,,,,,,,,,,,,,
light,4,2,two,5,3:17:34 AM,2,.8,mating,1.,moved into group,,,,,,,,,,,,
light,4,2,two,5,3:33:24 AM,2,.8,mount,0:,NA,,,,,,,,,,,,
light,4,2,two,5,2:28:13 AM,2,.8,mount,9.,NA,"difficult to see if it's a mating or mount, male stayed stacked for a long time",,,,,,,,,,,
light,4,2,two,5,2:30:41 AM,2,.0,mount,5.,shook,,,,,,,,,,,,
light,4,2,two,5,2:36:27 AM,2,.6,mount,1.,NA,"male got off at 8:52, could be mating",,,,,,,,,,,
light,4,2,two,5,2:40:53 AM,2,.0,mount,2.,,,,,,,,,,,,,
light,4,2,two,5,2:47:05 AM,2,.9,mount,.0,NA,,,,,,,,,,,,
light,4,2,two,5,2:57:46 AM,2,1.,shaking,,,,,,,,,,,,,,
light,4,2,two,5,2:57:57 AM,2,.8,mount,1.,shook and walked into group,"possible mating, male seemed to rearrange and stayed on until 33:25",,,,,,,,,,,
light,4,2,two,5,5:09:29 PM,2,.9,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:09:31 PM,2,.9,mount,:0,NA,,,,,,,,,,,,
light,4,2,two,5,5:09:44 PM,2,.4,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:09:55 PM,2,.4,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:10:18 PM,2,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:10:32 PM,2,.5,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:10:42 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:11:00 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:11:07 PM,2,:0,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:11:37 PM,2,.9,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:11:49 PM,2,.9,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:12:21 PM,2,.5,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:12:49 PM,2,.5,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:12:50 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:13:13 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:14:15 PM,2,.8,mount,:0,shook,,,,,,,,,,,,
light,4,2,two,5,5:15:34 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:19:01 PM,2,1:,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:19:10 PM,2,.6,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:19:26 PM,2,.6,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:17:54 PM,2,.4,moved within shelter,.9,NA,,,,,,,,,,,,
light,4,2,two,5,5:19:56 PM,2,1:,moved within shelter,.9 and .4,NA,,,,,,,,,,,,
light,4,2,two,5,5:23:02 PM,2,1:,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:23:37 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:24:51 PM,2,:0,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:30:48 PM,2,.8,mount,:0,shook,,,,,,,,,,,,
light,4,2,two,5,5:31:15 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:31:19 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:31:53 PM,2,.8,mount,:0,,,,,,,,,,,,,
light,4,2,two,5,5:32:00 PM,2,:0,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:01:31 PM,open,.8,mount,:1,NA,,,,,,,,,,,,
light,4,2,two,5,5:02:26 PM,open,.8,mount,1:,shook,,,,,,,,,,,,
light,4,2,two,5,5:20:45 PM,open,:1,mount,:0,NA,,,,,,,,,,,,
light,4,2,two,5,5:38:18 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:38:30 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:39:37 PM,2,.7,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:40:06 PM,2,.7,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:40:07 PM,2,.7,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:40:13 PM,2,:0,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:43:53 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:44:05 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:44:40 PM,2,:0,exit,,,,,,,,,,,,,,
light,4,2,two,5,5:44:57 PM,2,:0,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:45:19 PM,2,:0,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,5:49:13 PM,2,:1,enter,,,,,,,,,,,,,,
light,4,2,two,5,5:50:29 PM,2,:1,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,6:03:18 PM,2,9.,enter,,,,,,,,,,,,,,
light,4,2,two,5,6:03:44 PM,2,.8,mount,9.,NA,,,,,,,,,,,,
light,4,2,two,5,6:04:42 PM,2,9.,moved within shelter,5. and large group on right,NA,,,,,,,,,,,,
light,4,2,two,5,6:14:13 PM,2,9.,shaking,NA,:1 and .6 moved away,,,,,,,,,,,,
light,4,2,two,5,9:12:20 PM,2,.8,mount,.7,shook and walked into group,,,,,,,,,,,,
light,4,2,two,5,1:13:15 AM,2,.8,mount ,9.,NA,,,,,,,,,,,,
light,4,2,two,5,1:14:04 AM,2,.0,mount,.7,shook,,,,,,,,,,,,
light,4,2,two,5,1:23:11 AM,2,.8,mount,.0,NA,,,,,,,,,,,,
light,4,2,two,5,1:30:59 AM,2,2.,shaking,NA,,5. moved away,,,,,,,,,,,
light,4,2,two,5,1:41:47 AM,2,5.,moved within shelter,.9 and group on bottom left,NA,,,,,,,,,,,,
light,4,2,two,5,1:53:44 AM,2,.0,mount,9.,burrowed into group,,,,,,,,,,,,
light,4,2,two,5,1:58:48 AM,2,1.,moved within shelter,.8,moved away,1. already in same group as .8 but moved to stack on .8,,,,,,,,,,,
light,4,2,two,5,2:01:01 AM,2,1.,shaking,NA,,,,,,,,,,,,,
light,4,2,two,5,2:02:09 AM,2,.0,mount,.6,NA,,,,,,,,,,,,
light,4,2,two,5,2:02:13 AM,2,.6,mount ,.0,NA,,,,,,,,,,,,
light,4,2,two,5,2:02:11 AM,2,.8,mount,1.,NA,,,,,,,,,,,,
light,4,2,two,5,2:02:20 AM,2,:0,mount,1.,NA,,,,,,,,,,,,
light,4,2,two,5,2:02:26 AM,2,.6,mount,:0,NA,:0 still on 1.,,,,,,,,,,,
light,4,2,two,5,2:08:59 AM,2,.6,mount,.0,shook,,,,,,,,,,,,
light,4,2,two,5,2:11:29 AM,2,1.,shaking,NA,,,,,,,,,,,,,
light,4,2,two,5,2:15:12 AM,2,.9,mating,1.,walked around,male got off at 22:36,,,,,,,,,,,
light,4,2,two,5,2:18:07 AM,2,:1,mount,1.,NA,,,,,,,,,,,,
light,4,2,two,5,2:20:51 AM,2,9.,shaking,,,,,,,,,,,,,,
light,4,2,two,5,2:20:51 AM,2,.9,moved within shelter,5.,NA,,,,,,,,,,,,
light,4,2,two,5,2:21:31 AM,2,.8,mount,9.,NA,male got off quickly,,,,,,,,,,,
light,4,2,two,5,2:21:52 AM,2,.8,mount,0:,NA,difficult to see if it's :0 or 0:,,,,,,,,,,,
light,4,2,two,5,2:22:54 AM,2,.8,mount,9.,walked around,,,,,,,,,,,,
light,4,2,two,6,5:00:45 PM,2,.8,move within shelter,".0,3. and group",NA,,,,,,,,,,,,
light,4,2,two,6,5:01:46 PM,2,:1,exit 2,NA,NA,,,,,,,,,,,,
light,4,2,two,6,5:01:48 PM,2,.4,move within shelter,".0,3. and group",NA,,,,,,,,,,,,
light,4,2,two,6,5:02:30 PM,2,:1,enter 2,NA,NA,,,,,,,,,,,,
light,4,2,two,6,5:10:19 PM,2,.8,mount,.7,NA,,,,,,,,,,,,
light,4,2,two,6,5:38:49 PM,1,1:,enter 1,NA,NA,,,,,,,,,,,,
light,4,2,two,6,6:39:15 PM,1,.5,mating ,1:,NA,was shaking before mount,,,,,,,,,,,
light,4,2,two,6,12:50:51 AM,2,.0,mount,:1,NA,All mounts happened consecutively,,,,,,,,,,,
light,4,2,two,6,12:50:52 AM,2,.0,mount,.8,NA,,,,,,,,,,,,
light,4,2,two,6,12:50:55 AM,2,:1,mount,.0,NA,,,,,,,,,,,,
light,4,2,two,6,12:50:58 AM,2,.7,mount,1.,NA,shook,,,,,,,,,,,
light,4,2,two,6,1:10:41 AM,2,.8,mount,7.,NA,,,,,,,,,,,,
light,4,2,two,6,1:59:37 AM,2,.8,mount,UI*,NA,*either 6. or 8.,,,,,,,,,,,
light,4,2,two,6,7:17:10 AM,2,.8,mating ,7.,NA,,,,,,,,,,,,
light,4,2,two,6,7:21:16 AM,2,.9,mating ,7.,shook,,,,,,,,,,,,
light,4,2,two,6,7:38:38 AM,2,.8,mount,7.,moved around,,,,,,,,,,,,
light,5,3,two,1,5:00:23 PM,1,3.,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:00:35 PM,open,.8,mount ,7.,NA,,,,,,,,,,,,
light,5,3,two,1,5:00:52 PM,2,6.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:01:43 PM,1,.3,move within shelter,9.,NA,,,,,,,,,,,,
light,5,3,two,1,5:02:14 PM,2,.2,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:02:17 PM,open,.8,mount ,2.,moved around,,,,,,,,,,,,
light,5,3,two,1,5:03:26 PM,1,0.,exit 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:04:50 PM,2,5.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:05:02 PM,open,.8,mount ,8.,NA,,,,,,,,,,,,
light,5,3,two,1,5:05:33 PM,1,.5,exit 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:05:43 PM,2,5.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:07:12 PM,open,.8,mount,8.,NA,,,,,,,,,,,,
light,5,3,two,1,5:09:05 PM,open,.8,mount,.9,NA,,,,,,,,,,,,
light,5,3,two,1,5:10:01 PM,open,.8,mount,.2,NA,,,,,,,,,,,,
light,5,3,two,1,5:13:00 PM,open,.8,mount,0.,NA,,,,,,,,,,,,
light,5,3,two,1,5:13:33 PM,1,3.,exit 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:13:50 PM,2,1:,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:14:14 PM,open,.8,mount,3.,NA,,,,,,,,,,,,
light,5,3,two,1,5:14:20 PM,open,.2,mount,6.,NA,,,,,,,,,,,,
light,5,3,two,1,5:14:38 PM,1,.9,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:14:43 PM,open,.8,mount,.0,NA,,,,,,,,,,,,
light,5,3,two,1,5:15:18 PM,2,3.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:15:40 PM,2,.4,mount,3.,moved around,,,,,,,,,,,,
light,5,3,two,1,5:15:52 PM,1,0.,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:15:55 PM,2,1:,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:17:14 PM,open,.8,mount,4.,moved around,,,,,,,,,,,,
light,5,3,two,1,5:17:56 PM,2,1:,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:18:17 PM,1,.9,move within shelter,"9.,.3",NA,,,,,,,,,,,,
light,5,3,two,1,5:22:09 PM,open,.5,mount,2.,NA,,,,,,,,,,,,
light,5,3,two,1,5:22:21 PM,2,.2,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:22:23 PM,2,.8,enter 2,NA,NA,got off quickly,,,,,,,,,,,
light,5,3,two,1,5:22:25 PM,2,.8,mount,.4,NA,got off quickly,,,,,,,,,,,
light,5,3,two,1,5:22:47 PM,2,.8,mount,.4,NA,,,,,,,,,,,,
light,5,3,two,1,5:22:51 PM,2,6.,enter 2,NA,NA ,,,,,,,,,,,,
light,5,3,two,1,5:23:23 PM,2,.7,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:25:16 PM,1,5.,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:25:41 PM,2,.8,mount,6.,NA,,,,,,,,,,,,
light,5,3,two,1,5:26:25 PM,2,6.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:28:40 PM,2,.2,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:31:28 PM,1,.5,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:36:04 PM,2,6.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:36:29 PM,2,.8,mount,6.,NA,,,,,,,,,,,,
light,5,3,two,1,5:38:56 PM,2,.8,mount,6.,NA ,,,,,,,,,,,,
light,5,3,two,1,5:41:31 PM,2,.8,mount,6.,NA,6. ran away and exit 2,,,,,,,,,,,
light,5,3,two,1,5:47:15 PM,1,.9,move within shelter,9. and group,NA ,,,,,,,,,,,,
light,5,3,two,1,5:51:24 PM,2,.0,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,5:56:42 PM,2,.7,enter 2,NA,NA ,,,,,,,,,,,,
light,5,3,two,1,6:01:45 PM,2,.1,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:03:01 PM,1,5.,move within shelter,.9 and group,NA,,,,,,,,,,,,
light,5,3,two,1,6:04:31 PM,2,1.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:05:11 PM,2,.8,mount,1.,NA,,,,,,,,,,,,
light,5,3,two,1,6:06:56 PM,2,7.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:06:59 PM,2,.8,mount,.1,NA,,,,,,,,,,,,
light,5,3,two,1,6:09:46 PM,2,1.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:11:05 PM,2,2.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:15:24 PM,2,2.,move within shelter,.1,NA,,,,,,,,,,,,
light,5,3,two,1,6:17:46 PM,2,1.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:20:47 PM,2,2.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:21:06 PM,2,6.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:26:37 PM,open,.2,mating,0:,,,,,,,,,,,,,
light,5,3,two,1,6:29:22 PM,2,8.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:41:42 PM,2,.8,mount,8.,NA,,,,,,,,,,,,
light,5,3,two,1,6:46:53 PM,2,.8,mount,1.,NA,,,,,,,,,,,,
light,5,3,two,1,6:49:05 PM,2,.8,mount,1.,NA,,,,,,,,,,,,
light,5,3,two,1,6:50:15 PM,2,4.,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:50:26 PM,2,1.,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:50:39 PM,2,.8,mount,4.,NA,,,,,,,,,,,,
light,5,3,two,1,6:52:17 PM,2,.8,mount,4.,NA ,,,,,,,,,,,,
light,5,3,two,1,6:55:55 PM,2,1.,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,6:58:01 PM,2,4.,move within shelter,"8.,6. and group",NA,,,,,,,,,,,,
light,5,3,two,1,7:00:38 PM,2,.8,mount,8.,NA,,,,,,,,,,,,
light,5,3,two,1,7:20:37 PM,2,.2,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,7:22:45 PM,1,2.,enter 1,NA,NA,,,,,,,,,,,,
light,5,3,two,1,7:50:52 PM,2,.8,move within shelter,"8.,4. and group ",NA,,,,,,,,,,,,
light,5,3,two,1,10:53:25 PM,1,.3,move within shelter,2.,NA ,,,,,,,,,,,,
light,5,3,two,1,10:55:08 PM,2,.8,mount,:1,shaking ,,,,,,,,,,,,
light,5,3,two,1,12:59:16 AM,2,0:,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,1:06:46 AM,2,.8,mount,0:,NA,,,,,,,,,,,,
light,5,3,two,1,3:39:59 AM,2,.8,mount,0:,NA,,,,,,,,,,,,
light,5,3,two,1,3:41:38 AM,2,.4,mount,0:,ran away,,,,,,,,,,,,
light,5,3,two,1,3:55:26 AM,2,0:,exit 2,NA,NA,,,,,,,,,,,,
light,5,3,two,1,3:57:18 AM,1,0:,enter 2,NA,NA,,,,,,,,,,,,
light,5,3,two,2,7:14:14 AM,1,.9,mount,9.,NA,,,,,,,,,,,,
light,5,3,two,2,6:47:54 AM,1,.9,mount,0:,moved away slightly,slightly difficult to see if it's 0: or :0 but seems like 0:,,,,,,,,,,,
light,5,3,two,2,6:11:20 AM,1,.9,moved within shelter,.1 and group of bugs in top left,NA,,,,,,,,,,,,
light,5,3,two,2,6:02:33 AM,1,.9,moved within shelter,0: and group in bottom left,NA,,,,,,,,,,,,
light,5,3,two,2,7:55:28 PM,2,.8,mating,8.,turned in place,male got off at 10:36,,,,,,,,,,,
light,5,3,two,2,7:22:53 PM,2,.8,mount,8.,NA,male got off at 09:36,,,,,,,,,,,
light,5,3,two,2,7:29:03 PM,2,.8,mount,8.,moved away,"male got off at 17:17, might be a mating",,,,,,,,,,,
light,5,3,two,2,6:42:45 PM,2,8.,enter,,,,,,,,,,,,,,
light,5,3,two,2,6:43:50 PM,2,8.,moved within shelter,5. and large group on left,NA,,,,,,,,,,,,
light,5,3,two,2,6:45:38 PM,2,.8,mount,8.,moved away,"male got off at 06:01, possibly a mating but doesn't look like it",,,,,,,,,,,
light,5,3,two,2,5:41:54 PM,1,8.,exit,,,,,,,,,,,,,,
light,5,3,two,2,5:52:15 PM,2,:0,enter,,,,,,,,,,,,,,
light,5,3,two,2,5:52:32 PM,2,5.,enter,,,,,,,,,,,,,,
light,5,3,two,2,5:52:40 PM,2,:0,moved within shelter,.8 and large group on left,NA,,,,,,,,,,,,
light,5,3,two,2,5:52:53 PM,2,5.,moved within shelter,":0, .8 and large group on left",NA,,,,,,,,,,,,
light,5,3,two,2,5:53:40 PM,2,.8,mount,5.,shook,,,,,,,,,,,,
light,5,3,two,2,5:55:44 PM,2,.8,mount,:0,shook,,,,,,,,,,,,
light,5,3,two,2,5:58:09 PM,2,.8,mount,5.,NA,male stayed stacked on top,,,,,,,,,,,
light,5,3,two,2,6:06:09 PM,2,.8,mount,.2,shook,,,,,,,,,,,,
light,5,3,two,2,5:48:33 PM,open,:0,mount,8.,NA,male got off quickly,,,,,,,,,,,
light,5,3,two,2,5:02:50 PM,1,.9,mount,.1,moved away,,,,,,,,,,,,
light,5,3,two,2,5:03:20 PM,1,.9,mount,5.,shook,possibly a mating that was interrupted by .9 mounting,,,,,,,,,,,
light,5,3,two,2,5:03:30 PM,1,.1,moved within shelter,"9., .8 and group in top left corner",NA,,,,,,,,,,,,
light,5,3,two,2,5:04:39 PM,1,.6,mount,.9,shook,.9 still mounted on 5.,,,,,,,,,,,
